,name,is_closed,url,rating,price,review_count,latitude,longitude,location
162,Field Of Dreams,False,https://www.yelp.com/biz/field-of-dreams-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,8,34.05025,-118.43777,"(34.05025, -118.43777)"
163,LA Cannabis Co - La Brea,False,https://www.yelp.com/biz/la-cannabis-co-la-brea-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,8,34.04546,-118.34576,"(34.04546, -118.34576)"
164,Royal Greens LA,False,https://www.yelp.com/biz/royal-greens-la-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,5,34.041147,-118.350309,"(34.041147, -118.350309)"
165,Best of Buddha Whittier,False,https://www.yelp.com/biz/best-of-buddha-whittier-whittier?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,23,33.97241,-118.07091,"(33.97241, -118.07091)"
166,iLyfted Noho,False,https://www.yelp.com/biz/ilyfted-noho-north-hollywood-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$,11,34.194126,-118.386762,"(34.194126, -118.386762)"
167,The Cannabis Method,False,https://www.yelp.com/biz/the-cannabis-method-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,5,34.03313,-118.43872,"(34.03313, -118.43872)"
168,iLyfted,False,https://www.yelp.com/biz/ilyfted-studio-city?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,13,34.150135,-118.379941,"(34.150135, -118.379941)"
169,Semilla_HRC,False,https://www.yelp.com/biz/semilla-hrc-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,6,34.2093599,-118.36264,"(34.2093599, -118.36264)"
170,Green Village,False,https://www.yelp.com/biz/green-village-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,15,34.03204,-118.3842,"(34.03204, -118.3842)"
171,The Clinik,False,https://www.yelp.com/biz/the-clinik-chatsworth-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,19,34.232374,-118.579252,"(34.232374, -118.579252)"
172,Leaf and Lion,False,https://www.yelp.com/biz/leaf-and-lion-long-beach?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,9,33.88154,-118.16254,"(33.88154, -118.16254)"
173,Los Angeles Farmers,False,https://www.yelp.com/biz/los-angeles-farmers-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,3,34.02736,-118.25302,"(34.02736, -118.25302)"
174,Melrose Place 25 Cap,False,https://www.yelp.com/biz/melrose-place-25-cap-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,14,34.083759,-118.3235015,"(34.083759, -118.3235015)"
175,High Flyers CA,False,https://www.yelp.com/biz/high-flyers-ca-long-beach?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,4,33.76041,-118.13276,"(33.76041, -118.13276)"
176,Pot Shop,False,https://www.yelp.com/biz/pot-shop-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,12,34.0713001,-118.3092549,"(34.0713001, -118.3092549)"
177,BeKind Meds,False,https://www.yelp.com/biz/bekind-meds-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,$,2,34.09821,-118.35239,"(34.09821, -118.35239)"
178,Caña Sylmar,False,https://www.yelp.com/biz/ca%C3%B1a-sylmar-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,17,34.31007833,-118.42798667,"(34.31007833, -118.42798667)"
179,VIP LA Delivery,False,https://www.yelp.com/biz/vip-la-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,8,34.1007080078125,-118.328132629395,"(34.1007080078125, -118.328132629395)"
180,California Cannabis Soto,False,https://www.yelp.com/biz/california-cannabis-soto-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,2,34.02084,-118.22057,"(34.02084, -118.22057)"
181,The Plug LA,False,https://www.yelp.com/biz/the-plug-la-los-angeles-6?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,4,34.025786,-118.241659,"(34.025786, -118.241659)"
182,Med City Delivery,False,https://www.yelp.com/biz/med-city-delivery-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,8,34.1007080078125,-118.32813262939453,"(34.1007080078125, -118.32813262939453)"
183,AFFCO DELIVERY,False,https://www.yelp.com/biz/affco-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,2,34.1259460449219,-118.291015625,"(34.1259460449219, -118.291015625)"
184,The House Of Ounces,False,https://www.yelp.com/biz/the-house-of-ounces-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,34,34.03864,-118.26136,"(34.03864, -118.26136)"
185,Happy Green Delivery,False,https://www.yelp.com/biz/happy-green-delivery-north-hollywood-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,7,34.18541,-118.38779,"(34.18541, -118.38779)"
186,Kushy Delivery,False,https://www.yelp.com/biz/kushy-delivery-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,4,34.0029134,-118.4156558,"(34.0029134, -118.4156558)"
187,Kush Slingerz,False,https://www.yelp.com/biz/kush-slingerz-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,2,33.993012,-118.316626,"(33.993012, -118.316626)"
188,HiGH inventory,False,https://www.yelp.com/biz/high-inventory-sherman-oaks-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,2,34.1522560119629,-118.444999694824,"(34.1522560119629, -118.444999694824)"
189,MMD Marina Del Rey,False,https://www.yelp.com/biz/mmd-marina-del-rey-marina-del-rey?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,34,33.992108,-118.443668,"(33.992108, -118.443668)"
190,The Hotbox In Hawthorne,False,https://www.yelp.com/biz/the-hotbox-in-hawthorne-hawthorne-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,28,33.90708,-118.36157,"(33.90708, -118.36157)"
191,Long Beach Wellness Center,False,https://www.yelp.com/biz/long-beach-wellness-center-long-beach-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,58,33.8101,-118.11693,"(33.8101, -118.11693)"
192,High Season,False,https://www.yelp.com/biz/high-season-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,3,34.025568,-118.232876,"(34.025568, -118.232876)"
193,OG Central,False,https://www.yelp.com/biz/og-central-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,5,33.97732,-118.25609,"(33.97732, -118.25609)"
194,Kush Mobile,False,https://www.yelp.com/biz/kush-mobile-beverly-hills?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,4,34.0646896362305,-118.382843017578,"(34.0646896362305, -118.382843017578)"
195,Mai Collective,False,https://www.yelp.com/biz/mai-collective-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.0401396,-118.3082272,"(34.0401396, -118.3082272)"
196,Lab Rats Mobile Service,False,https://www.yelp.com/biz/lab-rats-mobile-service-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,4,34.0597915649414,-118.310844421387,"(34.0597915649414, -118.310844421387)"
197,Marijuana Strains Store,False,https://www.yelp.com/biz/marijuana-strains-store-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,10,34.0554599,-118.27789,"(34.0554599, -118.27789)"
198,Cookies Los Angeles,False,https://www.yelp.com/biz/cookies-los-angeles-maywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$$,45,33.9896575258706,-118.203731884656,"(33.9896575258706, -118.203731884656)"
199,The Dub Club,False,https://www.yelp.com/biz/the-dub-club-van-nuys-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,14,34.18618,-118.44915,"(34.18618, -118.44915)"
200,Alhambra Collective 20 Cap,False,https://www.yelp.com/biz/alhambra-collective-20-cap-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,10,34.09289,-118.16245,"(34.09289, -118.16245)"
201,High Life Group,False,https://www.yelp.com/biz/high-life-group-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,$,1,33.98622,-118.27864,"(33.98622, -118.27864)"
202,Marijuana Delivery Service,False,https://www.yelp.com/biz/marijuana-delivery-service-los-angeles-8?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.04625,-118.25287,"(34.04625, -118.25287)"
203,Starbuds,False,https://www.yelp.com/biz/starbuds-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,13,34.07680017,-118.25853267,"(34.07680017, -118.25853267)"
204,Terp Science Labs,False,https://www.yelp.com/biz/terp-science-labs-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.047338,-118.245524,"(34.047338, -118.245524)"
205,HMF CULTURE,False,https://www.yelp.com/biz/hmf-culture-los-angeles-6?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.08386,-118.213759,"(34.08386, -118.213759)"
206,Bak’d Flowers,False,https://www.yelp.com/biz/bak-d-flowers-west-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.04647,-118.43395,"(34.04647, -118.43395)"
207,420Weedkeef,False,https://www.yelp.com/biz/420weedkeef-santa-monica-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,3,34.0161098854751,-118.495390936732,"(34.0161098854751, -118.495390936732)"
208,Cannabis Releaf,False,https://www.yelp.com/biz/cannabis-releaf-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.1220545051384,-118.293589241803,"(34.1220545051384, -118.293589241803)"
209,Strainzzz On Slauson,False,https://www.yelp.com/biz/strainzzz-on-slauson-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,5,33.98909,-118.25128,"(33.98909, -118.25128)"
210,MedEX,False,https://www.yelp.com/biz/medex-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.02697,-118.20962,"(34.02697, -118.20962)"
211,Spliffee,False,https://www.yelp.com/biz/spliffee-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,4,34.06767654418945,-118.34990692138672,"(34.06767654418945, -118.34990692138672)"
212,GetWeedLA,False,https://www.yelp.com/biz/getweedla-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.25147,-118.37317,"(34.25147, -118.37317)"
213,24 7 Marijuana Delivery,False,https://www.yelp.com/biz/24-7-marijuana-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,1.5,,11,34.0616751,-118.2872401,"(34.0616751, -118.2872401)"
214,Crown Genetics Delivery,False,https://www.yelp.com/biz/crown-genetics-delivery-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.1477165222168,-118.467269897461,"(34.1477165222168, -118.467269897461)"
215,Jamie's Weed Delivery,False,https://www.yelp.com/biz/jamies-weed-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.0297377,-118.4506077,"(34.0297377, -118.4506077)"
216,Alhambra Green Stop 20 Cap,False,https://www.yelp.com/biz/alhambra-green-stop-20-cap-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,5,34.079188,-118.1635808,"(34.079188, -118.1635808)"
217,The Green Dot,False,https://www.yelp.com/biz/the-green-dot-marina-del-rey?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,51,33.98704,-118.444114,"(33.98704, -118.444114)"
218,Green State University 20 cap,False,https://www.yelp.com/biz/green-state-university-20-cap-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,5,34.02541333,-118.27089833,"(34.02541333, -118.27089833)"
219,Blue Dream Dispensary,False,https://www.yelp.com/biz/blue-dream-dispensary-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,1.5,$,9,34.076455,-118.2986595,"(34.076455, -118.2986595)"
220,Tree House,False,https://www.yelp.com/biz/tree-house-thousand-oaks?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,14,34.1757011413574,-118.848091125488,"(34.1757011413574, -118.848091125488)"
221,Mind Kontrol Delivery Service,False,https://www.yelp.com/biz/mind-kontrol-delivery-service-downtown-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,2,34.0426712036133,-118.250885009766,"(34.0426712036133, -118.250885009766)"
222,Los Angeles Green Street,False,https://www.yelp.com/biz/los-angeles-green-street-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,3,34.03758017,-118.25752517,"(34.03758017, -118.25752517)"
223,Korner Town,False,https://www.yelp.com/biz/korner-town-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,2,34.0473449664072,-118.287386795321,"(34.0473449664072, -118.287386795321)"
224,ASAP Budz,False,https://www.yelp.com/biz/asap-budz-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.22766,-118.44616,"(34.22766, -118.44616)"
225,Hemp CBD wellness Center,False,https://www.yelp.com/biz/hemp-cbd-wellness-center-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,2,34.06241,-118.2365,"(34.06241, -118.2365)"
226,Splitbud,False,https://www.yelp.com/biz/splitbud-west-hollywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,5,34.10665,-118.3651,"(34.10665, -118.3651)"
227,Arts District Cannabis Collective,False,https://www.yelp.com/biz/arts-district-cannabis-collective-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,$,3,34.0258621153614,-118.233082213054,"(34.0258621153614, -118.233082213054)"
228,Mai Fire Buds1 420 MMJ Cannabis Marijuana Delivery,False,https://www.yelp.com/biz/mai-fire-buds1-420-mmj-cannabis-marijuana-delivery-woodland-hill?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.1848754882812,-118.601669311523,"(34.1848754882812, -118.601669311523)"
229,Lights Out 20 Cap,False,https://www.yelp.com/biz/lights-out-20-cap-gardena?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,6,33.88146,-118.29064,"(33.88146, -118.29064)"
230,The 710 Club,False,https://www.yelp.com/biz/the-710-club-gardena?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,6,33.88187,-118.29112,"(33.88187, -118.29112)"
231,831 Organiks,False,https://www.yelp.com/biz/831-organiks-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,3,34.0489812,-118.2589574,"(34.0489812, -118.2589574)"
232,Cannabis Corner,False,https://www.yelp.com/biz/cannabis-corner-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,6,34.0546295,-118.32235883,"(34.0546295, -118.32235883)"
233,SFV Delivers,False,https://www.yelp.com/biz/sfv-delivers-chatsworth?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,1,34.25344,-118.60081,"(34.25344, -118.60081)"
234,Harvest Moon Dispensables,False,https://www.yelp.com/biz/harvest-moon-dispensables-west-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,$,2,34.0464706420898,-118.433952331543,"(34.0464706420898, -118.433952331543)"
235,Nug Depot,False,https://www.yelp.com/biz/nug-depot-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,2,33.97512,-118.32622,"(33.97512, -118.32622)"
236,Garden of Wellness,False,https://www.yelp.com/biz/garden-of-wellness-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,4,34.05097883,-118.34462117,"(34.05097883, -118.34462117)"
237,Deals On Wheels,False,https://www.yelp.com/biz/deals-on-wheels-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,$,6,34.1940771815582,-118.38664244860409,"(34.1940771815582, -118.38664244860409)"
238,American Cannabis Company,False,https://www.yelp.com/biz/american-cannabis-company-venice?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,5,33.98814,-118.47461,"(33.98814, -118.47461)"
239,West Coast Clones,False,https://www.yelp.com/biz/west-coast-clones-anaheim-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,22,33.8439445495605,-117.941757202148,"(33.8439445495605, -117.941757202148)"
240,High Maintenance LA,False,https://www.yelp.com/biz/high-maintenance-la-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,$,2,34.03732,-118.26116,"(34.03732, -118.26116)"
241,Grub Kush Delivery,False,https://www.yelp.com/biz/grub-kush-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,1,34.120189666748,-118.287124633789,"(34.120189666748, -118.287124633789)"
242,GrassDoor Marijuana Delivery,False,https://www.yelp.com/biz/grassdoor-marijuana-delivery-cty-of-cmmrce-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,36,34.00042833,-118.16122333,"(34.00042833, -118.16122333)"
